date,state,district,pincode,demo_age_5_17,demo_age_17_
25-11-2025,Uttarakhand,Pauri Garhwal,246285,0,3
25-11-2025,Uttarakhand,Pithoragarh,262501,2,7
25-11-2025,Uttarakhand,Pithoragarh,262502,0,1
25-11-2025,Uttarakhand,Pithoragarh,262530,0,1
25-11-2025,Uttarakhand,Pithoragarh,262533,0,1
25-11-2025,Uttarakhand,Rudraprayag,246171,0,4
25-11-2025,Uttarakhand,Tehri Garhwal,249165,1,9
25-11-2025,Uttarakhand,Tehri Garhwal,249175,0,7
25-11-2025,Uttarakhand,Tehri Garhwal,249186,1,0
25-11-2025,Uttarakhand,Tehri Garhwal,249192,4,5
25-11-2025,Uttarakhand,Udham Singh Nagar,244713,8,104
25-11-2025,Uttarakhand,Uttarkashi,249135,0,3
25-11-2025,Uttarakhand,Uttarkashi,249171,0,2
25-11-2025,Uttarakhand,Uttarkashi,249185,0,3
26-11-2025,Uttarakhand,Almora,244715,0,5
26-11-2025,Uttarakhand,Almora,263601,1,16
26-11-2025,Uttarakhand,Almora,263626,0,1
26-11-2025,Uttarakhand,Almora,263628,1,1
26-11-2025,Uttarakhand,Almora,263637,0,1
26-11-2025,Uttarakhand,Almora,263643,1,1
26-11-2025,Uttarakhand,Almora,263652,0,1
26-11-2025,Uttarakhand,Almora,263659,0,1
26-11-2025,Uttarakhand,Almora,263667,0,3
26-11-2025,Uttarakhand,Bageshwar,263619,0,3
26-11-2025,Uttarakhand,Bageshwar,263628,0,3
26-11-2025,Uttarakhand,Bageshwar,263632,0,3
26-11-2025,Uttarakhand,Bageshwar,263639,0,1
26-11-2025,Uttarakhand,Chamoli,246487,0,2
26-11-2025,Uttarakhand,Champawat,262309,0,21
26-11-2025,Uttarakhand,Champawat,262310,0,11
26-11-2025,Uttarakhand,Champawat,262524,1,23
26-11-2025,Uttarakhand,Champawat,262529,0,17
26-11-2025,Uttarakhand,Dehradun,248001,10,104
26-11-2025,Uttarakhand,Dehradun,248003,1,6
26-11-2025,Uttarakhand,Dehradun,248013,0,5
26-11-2025,Uttarakhand,Dehradun,248179,0,7
26-11-2025,Uttarakhand,Dehradun,249202,2,13
26-11-2025,Uttarakhand,Dehradun,249204,3,18
26-11-2025,Uttarakhand,Hardwar,247656,0,2
26-11-2025,Uttarakhand,Hardwar,247667,0,4
26-11-2025,Uttarakhand,Hardwar,249402,0,3
26-11-2025,Uttarakhand,Haridwar,247666,0,17
26-11-2025,Uttarakhand,Haridwar,249403,0,11
26-11-2025,Uttarakhand,Haridwar,249410,0,3
26-11-2025,Uttarakhand,Nainital,263002,1,4
26-11-2025,Uttarakhand,Nainital,263128,1,0
26-11-2025,Uttarakhand,Nainital,263135,0,6
26-11-2025,Uttarakhand,Nainital,263138,0,2
26-11-2025,Uttarakhand,Nainital,263139,12,115
26-11-2025,Uttarakhand,Nainital,263157,0,2
26-11-2025,Uttarakhand,Pauri Garhwal,246001,0,3
26-11-2025,Uttarakhand,Pauri Garhwal,246121,1,6
26-11-2025,Uttarakhand,Pauri Garhwal,246161,1,2
26-11-2025,Uttarakhand,Pauri Garhwal,246163,0,1
26-11-2025,Uttarakhand,Pauri Garhwal,246173,1,1
26-11-2025,Uttarakhand,Pauri Garhwal,246176,0,1
26-11-2025,Uttarakhand,Pauri Garhwal,246177,0,2
26-11-2025,Uttarakhand,Pauri Garhwal,246179,0,4
26-11-2025,Uttarakhand,Pauri Garhwal,246275,0,1
26-11-2025,Uttarakhand,Pauri Garhwal,246277,0,2
26-11-2025,Uttarakhand,Pithoragarh,262534,1,0
26-11-2025,Uttarakhand,Pithoragarh,262543,0,1
26-11-2025,Uttarakhand,Rudraprayag,246425,1,6
26-11-2025,Uttarakhand,Tehri Garhwal,249123,2,4
26-11-2025,Uttarakhand,Tehri Garhwal,249132,0,5
26-11-2025,Uttarakhand,Tehri Garhwal,249146,0,5
26-11-2025,Uttarakhand,Tehri Garhwal,249175,0,3
26-11-2025,Uttarakhand,Tehri Garhwal,249181,1,9
26-11-2025,Uttarakhand,Tehri Garhwal,249196,2,5
26-11-2025,Uttarakhand,Udham Singh Nagar,244716,1,2
26-11-2025,Uttarakhand,Udham Singh Nagar,263153,3,63
26-11-2025,Uttarakhand,Uttarkashi,249152,0,5
01-12-2025,Uttarakhand,Almora,244715,0,5
01-12-2025,Uttarakhand,Almora,263626,2,16
01-12-2025,Uttarakhand,Almora,263656,0,2
01-12-2025,Uttarakhand,Almora,263659,0,3
01-12-2025,Uttarakhand,Almora,263663,0,1
01-12-2025,Uttarakhand,Almora,263667,0,5
01-12-2025,Uttarakhand,Almora,263678,1,6
01-12-2025,Uttarakhand,Bageshwar,263635,0,7
01-12-2025,Uttarakhand,Bageshwar,263679,0,5
01-12-2025,Uttarakhand,Chamoli,246435,0,9
01-12-2025,Uttarakhand,Chamoli,246440,1,3
01-12-2025,Uttarakhand,Chamoli,246441,0,2
01-12-2025,Uttarakhand,Chamoli,246487,0,4
01-12-2025,Uttarakhand,Champawat,262309,1,15
01-12-2025,Uttarakhand,Champawat,262580,1,4
01-12-2025,Uttarakhand,Dehradun,248002,0,11
01-12-2025,Uttarakhand,Dehradun,248006,0,3
01-12-2025,Uttarakhand,Dehradun,248140,5,25
01-12-2025,Uttarakhand,Dehradun,249202,1,6
01-12-2025,Uttarakhand,Garhwal,246172,0,1
01-12-2025,Uttarakhand,Hardwar,247664,0,1
01-12-2025,Uttarakhand,Haridwar,246763,0,13
01-12-2025,Uttarakhand,Haridwar,247664,2,22
01-12-2025,Uttarakhand,Haridwar,247666,6,22
01-12-2025,Uttarakhand,Haridwar,247671,0,14
01-12-2025,Uttarakhand,Haridwar,249402,3,42
01-12-2025,Uttarakhand,Haridwar,249407,1,38
01-12-2025,Uttarakhand,Nainital,263139,8,121
01-12-2025,Uttarakhand,Nainital,263141,0,1
01-12-2025,Uttarakhand,Nainital,263157,0,2
01-12-2025,Uttarakhand,Pauri Garhwal,246001,0,7
01-12-2025,Uttarakhand,Pauri Garhwal,246130,0,9
01-12-2025,Uttarakhand,Pauri Garhwal,246149,1,43
01-12-2025,Uttarakhand,Pauri Garhwal,246159,0,2
01-12-2025,Uttarakhand,Pauri Garhwal,246162,1,7
01-12-2025,Uttarakhand,Pauri Garhwal,246173,0,5
01-12-2025,Uttarakhand,Pauri Garhwal,246194,0,2
01-12-2025,Uttarakhand,Pauri Garhwal,246285,0,6
01-12-2025,Uttarakhand,Pauri Garhwal,249301,0,3
01-12-2025,Uttarakhand,Pithoragarh,262522,2,23
01-12-2025,Uttarakhand,Pithoragarh,262542,2,1
01-12-2025,Uttarakhand,Pithoragarh,262554,0,4
01-12-2025,Uttarakhand,Rudraprayag,246429,1,1
01-12-2025,Uttarakhand,Rudraprayag,246439,2,12
01-12-2025,Uttarakhand,Tehri Garhwal,249121,3,2
01-12-2025,Uttarakhand,Tehri Garhwal,249130,1,3
01-12-2025,Uttarakhand,Tehri Garhwal,249161,0,18
01-12-2025,Uttarakhand,Tehri Garhwal,249175,0,10
01-12-2025,Uttarakhand,Uttarkashi,249135,0,3
02-12-2025,Uttarakhand,Almora,244715,1,1
02-12-2025,Uttarakhand,Almora,263624,1,7
02-12-2025,Uttarakhand,Almora,263626,0,3
02-12-2025,Uttarakhand,Almora,263637,2,16
02-12-2025,Uttarakhand,Almora,263651,0,1
02-12-2025,Uttarakhand,Almora,263660,0,1
02-12-2025,Uttarakhand,Almora,263664,0,3
02-12-2025,Uttarakhand,Almora,263667,0,4
02-12-2025,Uttarakhand,Bageshwar,263628,0,4
02-12-2025,Uttarakhand,Bageshwar,263630,0,1
02-12-2025,Uttarakhand,Bageshwar,263632,0,3
02-12-2025,Uttarakhand,Bageshwar,263634,0,3
02-12-2025,Uttarakhand,Bageshwar,263635,1,2
02-12-2025,Uttarakhand,Chamoli,246401,0,1
02-12-2025,Uttarakhand,Chamoli,246427,0,8
02-12-2025,Uttarakhand,Chamoli,246441,0,1
02-12-2025,Uttarakhand,Chamoli,246443,0,5
02-12-2025,Uttarakhand,Champawat,262309,1,19
02-12-2025,Uttarakhand,Champawat,262523,4,13
02-12-2025,Uttarakhand,Champawat,262524,0,17
02-12-2025,Uttarakhand,Champawat,262527,0,4
02-12-2025,Uttarakhand,Champawat,262529,0,1
02-12-2025,Uttarakhand,Champawat,262580,0,2
02-12-2025,Uttarakhand,Dehradun,248001,8,118
02-12-2025,Uttarakhand,Dehradun,248005,1,14
02-12-2025,Uttarakhand,Dehradun,248011,0,3
02-12-2025,Uttarakhand,Dehradun,248123,0,16
02-12-2025,Uttarakhand,Dehradun,248125,0,14
02-12-2025,Uttarakhand,Dehradun,248142,6,37
02-12-2025,Uttarakhand,Dehradun,248143,0,4
02-12-2025,Uttarakhand,Dehradun,248197,1,42
02-12-2025,Uttarakhand,Dehradun,249201,2,23
02-12-2025,Uttarakhand,Dehradun,249204,11,36
02-12-2025,Uttarakhand,Garhwal,246128,0,1
02-12-2025,Uttarakhand,Hardwar,247661,0,1
02-12-2025,Uttarakhand,Haridwar,246763,0,8
02-12-2025,Uttarakhand,Haridwar,247661,0,53
02-12-2025,Uttarakhand,Haridwar,247664,2,21
02-12-2025,Uttarakhand,Haridwar,247666,1,20
02-12-2025,Uttarakhand,Haridwar,249403,1,18
02-12-2025,Uttarakhand,Nainital,263136,1,7
02-12-2025,Uttarakhand,Nainital,263137,1,2
02-12-2025,Uttarakhand,Pauri Garhwal,246001,1,11
02-12-2025,Uttarakhand,Pauri Garhwal,246113,0,3
02-12-2025,Uttarakhand,Pauri Garhwal,246123,0,3
02-12-2025,Uttarakhand,Pauri Garhwal,246144,0,4
02-12-2025,Uttarakhand,Pauri Garhwal,246155,0,7
02-12-2025,Uttarakhand,Pauri Garhwal,246164,0,5
02-12-2025,Uttarakhand,Pauri Garhwal,246169,0,3
02-12-2025,Uttarakhand,Pauri Garhwal,246177,0,1
02-12-2025,Uttarakhand,Pithoragarh,262502,0,3
02-12-2025,Uttarakhand,Pithoragarh,262522,0,29
02-12-2025,Uttarakhand,Pithoragarh,262554,1,5
02-12-2025,Uttarakhand,Pithoragarh,262555,0,3
02-12-2025,Uttarakhand,Rudraprayag,246439,1,19
02-12-2025,Uttarakhand,Rudraprayag,246471,0,1
02-12-2025,Uttarakhand,Rudraprayag,246495,0,2
02-12-2025,Uttarakhand,Tehri Garhwal,249145,0,12
02-12-2025,Uttarakhand,Tehri Garhwal,249180,1,6
02-12-2025,Uttarakhand,Tehri Garhwal,249199,4,8
02-12-2025,Uttarakhand,Uttarkashi,249171,0,7
02-12-2025,Uttarakhand,Uttarkashi,249196,0,11
28-11-2025,Uttarakhand,Almora,263645,0,12
28-11-2025,Uttarakhand,Almora,263667,0,2
28-11-2025,Uttarakhand,Almora,263676,0,4
28-11-2025,Uttarakhand,Bageshwar,263633,0,2
28-11-2025,Uttarakhand,Bageshwar,263635,0,2
28-11-2025,Uttarakhand,Bageshwar,263639,0,2
28-11-2025,Uttarakhand,Bageshwar,263640,0,2
28-11-2025,Uttarakhand,Bageshwar,263642,2,16
28-11-2025,Uttarakhand,Chamoli,246444,2,7
28-11-2025,Uttarakhand,Chamoli,246449,0,8
28-11-2025,Uttarakhand,Chamoli,246488,1,0
28-11-2025,Uttarakhand,Champawat,262523,1,14
28-11-2025,Uttarakhand,Champawat,262527,2,2
28-11-2025,Uttarakhand,Champawat,262528,1,7
28-11-2025,Uttarakhand,Champawat,262529,0,1
28-11-2025,Uttarakhand,Champawat,262580,0,1
28-11-2025,Uttarakhand,Dehradun,248013,1,1
28-11-2025,Uttarakhand,Dehradun,248121,1,8
28-11-2025,Uttarakhand,Dehradun,248122,0,1
28-11-2025,Uttarakhand,Dehradun,248125,0,11
28-11-2025,Uttarakhand,Dehradun,248159,0,2
28-11-2025,Uttarakhand,Dehradun,249205,6,29
28-11-2025,Uttarakhand,Garhwal,246149,0,2
28-11-2025,Uttarakhand,Haridwar,246763,0,7
28-11-2025,Uttarakhand,Haridwar,247664,3,17
28-11-2025,Uttarakhand,Haridwar,247671,2,22
28-11-2025,Uttarakhand,Haridwar,249407,3,46
28-11-2025,Uttarakhand,Haridwar,249408,2,22
28-11-2025,Uttarakhand,Nainital,262402,0,22
28-11-2025,Uttarakhand,Nainital,263135,1,7
28-11-2025,Uttarakhand,Nainital,263141,0,2
28-11-2025,Uttarakhand,Nainital,263157,1,2
28-11-2025,Uttarakhand,Nainital,263158,0,4
28-11-2025,Uttarakhand,Pauri Garhwal,246123,0,7
28-11-2025,Uttarakhand,Pauri Garhwal,246161,1,1
28-11-2025,Uttarakhand,Pauri Garhwal,246162,0,2
28-11-2025,Uttarakhand,Pauri Garhwal,246172,0,3
28-11-2025,Uttarakhand,Pauri Garhwal,246276,0,4
28-11-2025,Uttarakhand,Pauri Garhwal,249302,0,1
28-11-2025,Uttarakhand,Pauri Garhwal,249304,2,9
28-11-2025,Uttarakhand,Pithoragarh,262520,0,1
28-11-2025,Uttarakhand,Pithoragarh,262522,2,19
28-11-2025,Uttarakhand,Pithoragarh,262529,0,1
28-11-2025,Uttarakhand,Pithoragarh,262530,0,2
28-11-2025,Uttarakhand,Pithoragarh,262541,0,5
28-11-2025,Uttarakhand,Pithoragarh,262543,0,2
28-11-2025,Uttarakhand,Pithoragarh,262554,1,7
28-11-2025,Uttarakhand,Rudraprayag,246171,0,6
28-11-2025,Uttarakhand,Rudraprayag,246419,0,4
28-11-2025,Uttarakhand,Rudraprayag,246439,0,4
28-11-2025,Uttarakhand,Tehri Garhwal,249123,0,2
28-11-2025,Uttarakhand,Tehri Garhwal,249125,0,1
28-11-2025,Uttarakhand,Tehri Garhwal,249130,0,3
28-11-2025,Uttarakhand,Tehri Garhwal,249131,0,2
28-11-2025,Uttarakhand,Tehri Garhwal,249145,3,7
28-11-2025,Uttarakhand,Tehri Garhwal,249146,2,17
28-11-2025,Uttarakhand,Tehri Garhwal,249196,3,7
28-11-2025,Uttarakhand,Udham Singh Nagar,244713,8,99
28-11-2025,Uttarakhand,Udham Singh Nagar,262308,4,67
28-11-2025,Uttarakhand,Udham Singh Nagar,262401,2,61
28-11-2025,Uttarakhand,Udham Singh Nagar,263148,5,88
28-11-2025,Uttarakhand,Uttarkashi,249171,0,2
28-11-2025,Uttarakhand,Uttarkashi,249185,5,19
28-11-2025,Uttarakhand,Uttarkashi,249196,1,9
27-11-2025,Uttarakhand,Almora,263623,2,9
27-11-2025,Uttarakhand,Almora,263636,0,2
27-11-2025,Uttarakhand,Almora,263652,0,3
27-11-2025,Uttarakhand,Almora,263659,0,1
27-11-2025,Uttarakhand,Almora,263661,1,4
27-11-2025,Uttarakhand,Bageshwar,263631,1,1
27-11-2025,Uttarakhand,Chamoli,246426,0,1
27-11-2025,Uttarakhand,Chamoli,246443,1,6
27-11-2025,Uttarakhand,Chamoli,246486,0,3
27-11-2025,Uttarakhand,Dehradun,248012,0,2
27-11-2025,Uttarakhand,Dehradun,248124,0,5
27-11-2025,Uttarakhand,Dehradun,248140,6,21
27-11-2025,Uttarakhand,Dehradun,248146,0,1
27-11-2025,Uttarakhand,Dehradun,248196,1,12
27-11-2025,Uttarakhand,Haridwar,247662,0,8
27-11-2025,Uttarakhand,Haridwar,247670,0,8
27-11-2025,Uttarakhand,Haridwar,249402,6,51
27-11-2025,Uttarakhand,Haridwar,249405,1,0
27-11-2025,Uttarakhand,Nainital,244716,1,3
27-11-2025,Uttarakhand,Nainital,263136,6,10
27-11-2025,Uttarakhand,Nainital,263139,10,159
27-11-2025,Uttarakhand,Nainital,263158,0,1
27-11-2025,Uttarakhand,Pauri Garhwal,246123,2,3
27-11-2025,Uttarakhand,Pauri Garhwal,246163,0,1
27-11-2025,Uttarakhand,Pauri Garhwal,246172,0,2
27-11-2025,Uttarakhand,Pauri Garhwal,246173,0,4
27-11-2025,Uttarakhand,Pauri Garhwal,246177,0,2
27-11-2025,Uttarakhand,Pauri Garhwal,249301,0,1
27-11-2025,Uttarakhand,Pauri Garhwal,249302,0,3
27-11-2025,Uttarakhand,Pauri Garhwal,249304,0,6
27-11-2025,Uttarakhand,Pithoragarh,262521,0,3
27-11-2025,Uttarakhand,Pithoragarh,262526,0,2
27-11-2025,Uttarakhand,Pithoragarh,262550,0,2
27-11-2025,Uttarakhand,Rudraprayag,246439,0,1
27-11-2025,Uttarakhand,Rudraprayag,246471,1,15
27-11-2025,Uttarakhand,Tehri Garhwal,249130,0,1
27-11-2025,Uttarakhand,Tehri Garhwal,249161,1,5
27-11-2025,Uttarakhand,Tehri Garhwal,249180,0,7
27-11-2025,Uttarakhand,Udham Singh Nagar,262308,8,69
27-11-2025,Uttarakhand,Udham Singh Nagar,263150,0,2
27-11-2025,Uttarakhand,Udham Singh Nagar,263151,0,8
27-11-2025,Uttarakhand,Uttarkashi,249151,0,1
29-11-2025,Uttarakhand,Almora,244715,0,2
29-11-2025,Uttarakhand,Almora,263625,1,0
29-11-2025,Uttarakhand,Almora,263643,2,2
29-11-2025,Uttarakhand,Almora,263661,0,4
29-11-2025,Uttarakhand,Almora,263663,0,3
29-11-2025,Uttarakhand,Bageshwar,263632,0,4
29-11-2025,Uttarakhand,Bageshwar,263635,0,5
29-11-2025,Uttarakhand,Chamoli,246429,0,1
29-11-2025,Uttarakhand,Chamoli,246472,0,2
29-11-2025,Uttarakhand,Chamoli,246481,0,4
29-11-2025,Uttarakhand,Chamoli,246488,1,0
29-11-2025,Uttarakhand,Champawat,262528,0,12
29-11-2025,Uttarakhand,Dehradun,248013,0,1
29-11-2025,Uttarakhand,Dehradun,248144,0,1
29-11-2025,Uttarakhand,Dehradun,248165,1,0
29-11-2025,Uttarakhand,Dehradun,248179,1,3
29-11-2025,Uttarakhand,Dehradun,248197,5,28
29-11-2025,Uttarakhand,Dehradun,248199,2,4
29-11-2025,Uttarakhand,Dehradun,249203,1,1
29-11-2025,Uttarakhand,Hardwar,247667,0,5
29-11-2025,Uttarakhand,Haridwar,247661,4,57
29-11-2025,Uttarakhand,Haridwar,247668,2,14
29-11-2025,Uttarakhand,Haridwar,247671,0,11
29-11-2025,Uttarakhand,Haridwar,249407,2,48
29-11-2025,Uttarakhand,Nainital,263135,1,5
29-11-2025,Uttarakhand,Pauri Garhwal,246128,0,2
29-11-2025,Uttarakhand,Pauri Garhwal,246144,1,3
29-11-2025,Uttarakhand,Pauri Garhwal,246155,0,5
29-11-2025,Uttarakhand,Pauri Garhwal,246172,0,2
29-11-2025,Uttarakhand,Pauri Garhwal,246285,0,1
29-11-2025,Uttarakhand,Pithoragarh,262521,1,1
29-11-2025,Uttarakhand,Pithoragarh,262534,0,3
29-11-2025,Uttarakhand,Pithoragarh,262543,0,1
29-11-2025,Uttarakhand,Pithoragarh,262552,1,7
29-11-2025,Uttarakhand,Tehri Garhwal,249130,0,1
29-11-2025,Uttarakhand,Udham Singh Nagar,262308,4,86
29-11-2025,Uttarakhand,Udham Singh Nagar,262401,5,63
29-11-2025,Uttarakhand,Uttarkashi,249171,0,2
30-11-2025,Uttarakhand,Almora,263680,0,1
30-11-2025,Uttarakhand,Chamoli,246427,0,1
30-11-2025,Uttarakhand,Dehradun,248003,0,4
30-11-2025,Uttarakhand,Dehradun,248124,0,1
30-11-2025,Uttarakhand,Dehradun,248158,0,1
30-11-2025,Uttarakhand,Dehradun,249201,0,3
30-11-2025,Uttarakhand,Hardwar,249407,0,1
30-11-2025,Uttarakhand,Haridwar,247670,0,6
30-11-2025,Uttarakhand,Haridwar,249401,1,6
30-11-2025,Uttarakhand,Nainital,244713,0,1
30-11-2025,Uttarakhand,Nainital,244715,0,12
30-11-2025,Uttarakhand,Nainital,263002,1,2
30-11-2025,Uttarakhand,Nainital,263135,0,0
30-11-2025,Uttarakhand,Pauri Garhwal,246001,0,2
30-11-2025,Uttarakhand,Pauri Garhwal,246142,0,1
30-11-2025,Uttarakhand,Pithoragarh,262501,0,1
30-11-2025,Uttarakhand,Pithoragarh,262522,0,4
30-11-2025,Uttarakhand,Pithoragarh,262576,0,1
30-11-2025,Uttarakhand,Rudraprayag,246141,0,1
30-11-2025,Uttarakhand,Tehri Garhwal,249126,0,1
30-11-2025,Uttarakhand,Udham Singh Nagar,263148,4,64
30-11-2025,Uttarakhand,Udham Singh Nagar,263153,4,42
30-11-2025,Uttarakhand,Udham Singh Nagar,263160,0,2
01-03-2025,Uttarakhand,Pithoragarh,262544,12,135
01-03-2025,Uttarakhand,Dehradun,248001,354,3503
01-03-2025,Uttarakhand,Tehri Garhwal,249155,115,644
01-03-2025,Uttarakhand,Nainital,263159,34,235
01-03-2025,Uttarakhand,Uttarkashi,249171,28,219
01-03-2025,Uttarakhand,Haridwar,247670,22,288
01-03-2025,Uttarakhand,Chamoli,246401,13,149
01-04-2025,Uttarakhand,Udham Singh Nagar,263152,78,873
01-04-2025,Uttarakhand,Champawat,262524,86,649
01-04-2025,Uttarakhand,Dehradun,248140,138,963
01-04-2025,Uttarakhand,Udham Singh Nagar,263160,74,644
01-04-2025,Uttarakhand,Udham Singh Nagar,262405,123,1141
01-04-2025,Uttarakhand,Dehradun,248007,124,1009
01-04-2025,Uttarakhand,Pauri Garhwal,246149,91,999
01-05-2025,Uttarakhand,Dehradun,248001,331,3620
01-05-2025,Uttarakhand,Udham Singh Nagar,263148,678,3075
01-05-2025,Uttarakhand,Nainital,263139,500,3370
01-05-2025,Uttarakhand,Udham Singh Nagar,263152,154,1032
01-05-2025,Uttarakhand,Champawat,262524,81,607
01-05-2025,Uttarakhand,Udham Singh Nagar,244713,549,3553
01-03-2025,Uttarakhand,Haridwar,249408,72,710
01-03-2025,Uttarakhand,Pithoragarh,262543,14,134
01-03-2025,Uttarakhand,Bageshwar,263642,43,420
01-03-2025,Uttarakhand,Dehradun,248199,52,344
01-03-2025,Uttarakhand,Uttarkashi,249193,37,506
01-03-2025,Uttarakhand,Almora,263637,25,228
01-03-2025,Uttarakhand,Rudraprayag,246495,12,64
01-03-2025,Uttarakhand,Pithoragarh,262531,12,170
01-03-2025,Uttarakhand,Almora,263678,14,67
01-03-2025,Uttarakhand,Tehri Garhwal,249199,11,119
01-03-2025,Uttarakhand,Haridwar,247668,34,346
01-03-2025,Uttarakhand,Pauri Garhwal,246172,25,150
01-03-2025,Uttarakhand,Haridwar,247667,389,2940
01-03-2025,Uttarakhand,Almora,263622,23,207
01-03-2025,Uttarakhand,Nainital,263140,20,266
01-03-2025,Uttarakhand,Pauri Garhwal,246128,10,87
01-03-2025,Uttarakhand,Pithoragarh,262529,13,108
01-03-2025,Uttarakhand,Almora,263636,11,57
01-03-2025,Uttarakhand,Almora,263667,11,93
01-03-2025,Uttarakhand,Dehradun,249202,34,225
01-03-2025,Uttarakhand,Rudraprayag,246429,12,106
01-03-2025,Uttarakhand,Pithoragarh,262530,11,107
01-03-2025,Uttarakhand,Pauri Garhwal,246179,17,157
01-03-2025,Uttarakhand,Dehradun,248179,22,201
01-03-2025,Uttarakhand,Pauri Garhwal,246155,25,189
01-06-2025,Uttarakhand,Haridwar,247667,353,3176
01-06-2025,Uttarakhand,Udham Singh Nagar,244713,321,2806
01-09-2025,Uttarakhand,Almora,263637,1,7
01-09-2025,Uttarakhand,Almora,263638,0,2
01-09-2025,Uttarakhand,Almora,263680,0,1
01-09-2025,Uttarakhand,Bageshwar,263640,1,6
01-09-2025,Uttarakhand,Chamoli,246424,0,4
01-09-2025,Uttarakhand,Chamoli,246482,0,1
01-09-2025,Uttarakhand,Chamoli,246487,0,1
01-09-2025,Uttarakhand,Champawat,262524,1,4
01-09-2025,Uttarakhand,Champawat,262527,0,4
01-09-2025,Uttarakhand,Champawat,262529,0,1
01-09-2025,Uttarakhand,Dehradun,248006,0,3
01-09-2025,Uttarakhand,Dehradun,248123,1,12
01-09-2025,Uttarakhand,Dehradun,249205,1,4
01-09-2025,Uttarakhand,Hardwar,247667,0,2
01-09-2025,Uttarakhand,Haridwar,246763,0,1
01-09-2025,Uttarakhand,Haridwar,247662,4,12
01-09-2025,Uttarakhand,Haridwar,247665,6,45
01-09-2025,Uttarakhand,Haridwar,247667,7,57
01-09-2025,Uttarakhand,Haridwar,249407,0,30
01-09-2025,Uttarakhand,Haridwar,249410,0,3
01-09-2025,Uttarakhand,Nainital,263136,1,5
01-09-2025,Uttarakhand,Nainital,263138,0,5
01-09-2025,Uttarakhand,Nainital,263140,2,10
01-09-2025,Uttarakhand,Pauri Garhwal,246123,2,19
01-09-2025,Uttarakhand,Pauri Garhwal,246124,0,1
01-09-2025,Uttarakhand,Pauri Garhwal,246128,0,4
01-09-2025,Uttarakhand,Pauri Garhwal,246130,1,8
01-09-2025,Uttarakhand,Pauri Garhwal,246131,0,1
01-09-2025,Uttarakhand,Pauri Garhwal,246149,5,18
01-09-2025,Uttarakhand,Pauri Garhwal,246155,0,4
01-09-2025,Uttarakhand,Pauri Garhwal,246161,1,0
01-09-2025,Uttarakhand,Pauri Garhwal,246169,0,5
01-09-2025,Uttarakhand,Pauri Garhwal,246285,0,3
01-09-2025,Uttarakhand,Pauri Garhwal,249301,0,2
01-09-2025,Uttarakhand,Pithoragarh,262522,0,3
01-09-2025,Uttarakhand,Pithoragarh,262543,0,5
01-09-2025,Uttarakhand,Pithoragarh,262555,1,0
01-09-2025,Uttarakhand,Rudraprayag,246171,0,10
01-09-2025,Uttarakhand,Tehri Garhwal,249132,1,5
01-09-2025,Uttarakhand,Tehri Garhwal,249137,1,5
01-09-2025,Uttarakhand,Tehri Garhwal,249196,2,1
01-09-2025,Uttarakhand,Udham Singh Nagar,262311,0,11
01-09-2025,Uttarakhand,Udham Singh Nagar,262401,2,25
01-09-2025,Uttarakhand,Udham Singh Nagar,263145,1,0
01-09-2025,Uttarakhand,Udham Singh Nagar,263148,3,40
01-09-2025,Uttarakhand,Uttarkashi,249135,1,1
01-09-2025,Uttarakhand,Uttarkashi,249141,2,11
01-09-2025,Uttarakhand,Uttarkashi,249171,0,2
01-09-2025,Uttarakhand,Uttarkashi,249194,0,1
02-09-2025,Uttarakhand,Almora,263623,0,1
02-09-2025,Uttarakhand,Almora,263637,2,8
02-09-2025,Uttarakhand,Almora,263645,0,5
02-09-2025,Uttarakhand,Almora,263652,2,2
02-09-2025,Uttarakhand,Almora,263653,0,2
02-09-2025,Uttarakhand,Almora,263676,0,2
02-09-2025,Uttarakhand,Almora,263680,0,2
02-09-2025,Uttarakhand,Bageshwar,263631,4,2
02-09-2025,Uttarakhand,Bageshwar,263634,0,4
02-09-2025,Uttarakhand,Bageshwar,263640,0,2
02-09-2025,Uttarakhand,Chamoli,246427,0,4
02-09-2025,Uttarakhand,Chamoli,246473,1,6
02-09-2025,Uttarakhand,Champawat,262525,0,1
02-09-2025,Uttarakhand,Champawat,262580,1,0
02-09-2025,Uttarakhand,Dehradun,248121,0,3
02-09-2025,Uttarakhand,Dehradun,248195,0,2
02-09-2025,Uttarakhand,Dehradun,249203,0,2
02-09-2025,Uttarakhand,Haridwar,246763,2,3
02-09-2025,Uttarakhand,Haridwar,247663,9,65
02-09-2025,Uttarakhand,Haridwar,247671,1,19
02-09-2025,Uttarakhand,Haridwar,249407,2,25
02-09-2025,Uttarakhand,Haridwar,249408,4,21
02-09-2025,Uttarakhand,Nainital,263134,0,1
02-09-2025,Uttarakhand,Pauri Garhwal,246125,0,1
02-09-2025,Uttarakhand,Pauri Garhwal,246172,0,1
02-09-2025,Uttarakhand,Pauri Garhwal,246176,0,3
02-09-2025,Uttarakhand,Pauri Garhwal,246276,0,2
02-09-2025,Uttarakhand,Pauri Garhwal,246277,0,1
02-09-2025,Uttarakhand,Pauri Garhwal,249304,0,5
02-09-2025,Uttarakhand,Pithoragarh,262520,1,0
02-09-2025,Uttarakhand,Pithoragarh,262530,0,2
02-09-2025,Uttarakhand,Pithoragarh,262552,0,2
